"12. In particular, about 69 verifiable road &amp; bridge projects are ongoing in the southeast. This is unprecedented.… https://t.co/BUZuQPfQG2",1088826127014133761,143,2019-01-25 15:49:12,Twitter Web Client,9,2
"11. Without playing to the gallery, @NGRPresident @Buhari-led APC administration has pursued a deliberate policy of… https://t.co/6p60k8Cqwt",1088826120814903296,140,2019-01-25 15:49:11,Twitter Web Client,8,2
10. Ndigbo should not forget that it was during the govt of former President Olusegun Obasanjo &amp; @atiku as vice tha… https://t.co/JuS9jSsaMX,1088826101114245121,144,2019-01-25 15:49:06,Twitter Web Client,8,2
9. @atiku has said it clearly and on many occasions that he is seeking power to be able to sell off national assets… https://t.co/vUlGfiImJo,1088826094843846658,140,2019-01-25 15:49:05,Twitter Web Client,8,2
8. @atiku has refused to speak on the nature of the restructuring that he is cashing in on. But little wonder becau… https://t.co/faNxdsLbVz,1088826088963428354,140,2019-01-25 15:49:03,Twitter Web Client,7,4
7. Ndigbo &amp; indeed all Nigerians must be wary of @Atiku &amp; his @OfficialPDPNig ilk who in their desperate quest for… https://t.co/KOQ7vokkyG,1088826083716284421,147,2019-01-25 15:49:02,Twitter Web Client,7,2
"6. @atiku restructuring rhetoric is simply a convenient, simplistic and populist gimmick aimed at whipping up and e… https://t.co/WDCOXlqdLR",1088826076825030658,140,2019-01-25 15:49:00,Twitter Web Client,6,2
"5. Many questions beg for answers.

Besides the deceitful restructuring promise, what else do Igbos stand to gain f… https://t.co/Mdg6ZdZnNz",1088826071154339840,140,2019-01-25 15:48:59,Twitter Web Client,10,2
4. It would now seem that few people in Ohaneze are trying to misrepresent the interest of the Ndigbo and we wonder… https://t.co/R05zVWoPIj,1088826051852152832,140,2019-01-25 15:48:54,Twitter Web Client,11,2
"3. With a few members of Ohaneze falling for @atiku antics, it is clear that the purported endorsement of Atiku’s p… https://t.co/UoKtgneQWq",1088826029811077120,140,2019-01-25 15:48:49,Twitter Web Client,8,3
"2. Our observation comes against the backdrop of the now disputed ""communique"" issued by some members of Ohaneze Nd… https://t.co/D0ncmv0uNV",1088826023796527105,140,2019-01-25 15:48:48,Twitter Web Client,6,3
"1. Ndigbo: Beware of @PDP, @atiku Restructuring Deceit

We find it curious that the presidential candidate of the P… https://t.co/z6JLlNlgnd",1088826000719400961,140,2019-01-25 15:48:42,Twitter Web Client,181,61
"Purported Expulsion of Imo APC Governorship Candidate, Senator Hope Uzodinma Null and Void - National Working Commi… https://t.co/brFmyi1KiA",1088534762577428480,140,2019-01-24 20:31:26,Twitter Web App,63,22
"Join our movement.

#NextLevelNigeria https://t.co/lDLAAlPloL",1087643101181763586,61,2019-01-22 09:28:17,Twitter Web App,208,58
"Join our movement.

#NextLevelNigeria https://t.co/OeL65JdyZ3",1086884564469977088,61,2019-01-20 07:14:08,Twitter Web App,685,153
"RT @MBuhari: I can’t thank Plateau State enough for the overwhelming reception today. There were so many excited people,that I didn’t get a…",1086882797585862657,140,2019-01-20 07:07:06,Twitter Web App,0,2604
Thank you Kaduna. https://t.co/jHj72PLQOx,1086366694908612608,41,2019-01-18 20:56:18,Twitter Web App,283,92
Ób'ókhían https://t.co/8YGSFQYQ3D,1086123967415570432,33,2019-01-18 04:51:47,Twitter Web App,102,28
"RT @TheNextLevelNG: Our instructions were clear, let those who have been ignored, the poor, the vulnerable, the unemployed be availed the o…",1085963288800886784,140,2019-01-17 18:13:18,Twitter Web App,0,95
"RT @MBuhari: Thank you, Warri, thank you Delta State. I thank you very much. https://t.co/szR0kRjQs0",1085932501808353281,100,2019-01-17 16:10:58,Twitter Web App,0,1898
